Date,BEN,BEN: Change,BENlog_return,ISRG,ISRG: Change,ISRGlog_return
2020-03-16,14.452681541442871,-0.019326497510741114,-0.01951569592587872,134.76333618164062,-0.14159834342772637,-0.15268315783028583
2020-03-17,16.405752182006836,0.1351355203505702,0.12675204499554096,141.82666015625,0.05241280139495119,0.05108543411130367
2020-03-18,16.112789154052734,-0.01785733593339367,-0.01801870208942574,135.56666564941406,-0.044138348177552245,-0.04514209206995389
2020-03-19,15.811692237854004,-0.01868682779374653,-0.018863632639303372,136.06666564941406,0.0036882223045378026,0.003681437490139122
2020-03-20,13.752833366394043,-0.1302111652876058,-0.13950481551584973,131.39666748046875,-0.03432139787255395,-0.03492421014287085
2020-03-23,12.45079231262207,-0.09467438593080002,-0.09946060544114722,122.58333587646484,-0.06707423995600159,-0.06942965252904888
2020-03-24,13.476147651672363,0.08235261767324098,0.07913702166982574,143.96665954589844,0.17443907458174368,0.16079065027773454
2020-03-25,13.66331958770752,0.01388912772946127,0.01379355770109179,153.43666076660156,0.06577912726858792,0.06370610659099561
2020-03-26,14.827017784118652,0.0851695072300056,0.08173620265187767,167.1566619873047,0.08941801230654489,0.08564361998399424
2020-03-27,14.119035720825195,-0.04774945802329733,-0.048927104469789144,163.47000122070312,-0.022055123156751955,-0.02230197368174466
2020-03-30,14.681147575378418,0.03981234028072622,0.03904025483389493,168.07333374023438,0.028160105739011065,0.027770899788304795
2020-03-31,13.796645164489746,-0.06024749811602337,-0.062138734254640025,165.07000732421875,-0.017869142886505762,-0.01803072378903623
2020-04-01,13.110530853271484,-0.04973051803812456,-0.05100966938989629,152.75332641601562,-0.0746148928436865,-0.07754529605097775
2020-04-02,13.275856971740723,0.012610177293315594,0.012531331158226066,155.9066619873047,0.02064331851406709,0.020433132911288836
2020-04-03,12.903870582580566,-0.028019764746786135,-0.02841980883007045,154.1566619873047,-0.011224664665981376,-0.011288136629039094
2020-04-06,13.846240997314453,0.0730300578189329,0.07048647613498989,166.74667358398438,0.0816702400945637,0.07850636511382443
2020-04-07,13.755308151245117,-0.0065673308796930785,-0.006588990680602651,163.3300018310547,-0.020490194373855575,-0.020703030799110334
2020-04-08,14.209964752197266,0.03305317452382872,0.032518664634379066,170.1666717529297,0.04185801656297494,0.04100567355068509
2020-04-09,13.895837783813477,-0.02210610468510954,-0.022354106331015006,167.92999267578125,-0.013144049032092098,-0.013231196534297902
2020-04-13,13.300658226013184,-0.0428314986875844,-0.043775830601346696,164.8433380126953,-0.01838060380938189,-0.018551626010263715
2020-04-14,13.490784645080566,0.014294512033662832,0.014193308790344543,169.31333923339844,0.027116662854514972,0.026755520263668904
2020-04-15,12.655879020690918,-0.06188710637331962,-0.06388498153931227,170.3333282470703,0.0060242684852245265,0.00600619512934258
2020-04-16,12.746810913085938,0.007184952720103999,0.007159263922446199,170.14666748046875,-0.0010958558053348888,-0.0010964566943398475
2020-04-17,13.507319450378418,0.05966265150381567,0.05795060417236039,175.44332885742188,0.03112997424743047,0.030655263284521724
2020-04-20,13.457720756530762,-0.0036719864388982115,-0.0036787447304109165,172.77667236328125,-0.01519953201701818,-0.015316228905891443
2020-04-21,13.20972728729248,-0.018427598084760022,-0.0185995013889531,165.5433349609375,-0.041865243168562105,-0.04276684615265592
2020-04-22,13.333724021911621,0.009386774754875038,0.009342992752670818,170.7100067138672,0.031210388229455654,0.030733246515155254
2020-04-23,13.110530853271484,-0.01673899716788485,-0.016880677463705772,171.07333374023438,0.002128328815405478,0.002126067132134169
2020-04-24,13.160130500793457,0.003783191396067309,0.0037760531254624535,171.64332580566406,0.0033318580574059897,0.003326319716915252
2020-04-27,13.920639038085938,0.057788829468418124,0.056180719439340186,172.36666870117188,0.004214220926520573,0.004205365966632844
2020-04-28,14.38355827331543,0.03325416555683813,0.03271320591073679,167.81666564941406,-0.026397232632290657,-0.026751894905598234
2020-04-29,15.284599304199219,0.0626438196837158,0.060759972358457696,173.24000549316406,0.032317051603682145,0.03180584042300601
